player_name,display_name,active,notes,id,pitcher,date,rel_speed,horz_break,induced_vert_break,original_pitch_type,new_pitch_type,new_pitcher,modified_at,pitch_key,created_at,PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallZAmb4,PitchSession,Flag,CalibrationId,EffVelocity,PracticeType,Device,HitType,SessionId,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2025-11-05,14:56:20,NA,NA,"LeBlanc, Bryce",1000372292,Left,OKL_COW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fastball,NA,NA,NA,NA,NA,NA,NA,NA,87.52258,-1.565708983,4.281307555,2030.539996,138.2115431,10:30:00,5.96726,-2.87701,6.52428,-19.88734,15.60362,-13.98036,2.86937,-0.10745,80.28381,-5.332225876,1.632044929,0.4287758412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.85105,9.02126,2.58563,50,5.84957,-9.12597,-127.17784,-4.04764,14.55381,25.11325,-17.34035,NA,NA,NA,NA,NA,NA,afd69bf6-a12a-41cd-b9b2-cbfbd2ce0454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bb1dc9f3-409f-44d2-a877-37ac01daeeb7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.1917541,1929.0475,0.9500169923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,f84b3d4b-6a1b-4cd7-897d-bc60c054fdbe,87.9071,Pitching,23360082,NA,1ac0f9c9-90f7-4d8b-b98b-e6d197fba562,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2025-11-05,14:56:39,NA,NA,"LeBlanc, Bryce",1000372292,Left,OKL_COW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fastball,NA,NA,NA,NA,NA,NA,NA,NA,88.39229,-1.803037858,4.689724199,2052.974631,141.6216155,10:45:00,5.9556,-2.75995,6.58021,-17.71504,17.13547,-13.605,2.82108,0.41325,80.82924,-5.166563525,2.107741903,0.4248894792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.81055,9.96903,2.44432,50,5.82426,-10.1464,-128.34468,-4.55155,14.71407,26.25622,-15.52525,NA,NA,NA,NA,NA,NA,af551f0a-3296-44df-9bdb-e2846bd4b013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8cba02b6-2006-4eee-bdb5-ae7d522f0e0d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.13999297,1939.48677,0.9447202809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,f84b3d4b-6a1b-4cd7-897d-bc60c054fdbe,88.71116,Pitching,23360082,NA,1ac0f9c9-90f7-4d8b-b98b-e6d197fba562,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2025-11-05,14:57:00,NA,NA,"LeBlanc, Bryce",1000372292,Left,OKL_COW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Slider,NA,NA,NA,NA,NA,NA,NA,NA,79.44977,0.3492582288,4.097674704,1895.201539,292.0790576,03:45:00,5.94773,-2.96426,6.25427,-45.75883,-1.80741,4.38123,2.45735,1.18542,72.75098,-8.265998933,4.925958038,0.4771532354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.16092,-1.09518,2.65804,50,5.95117,-8.38334,-115.37936,-0.52261,-1.55217,23.10229,-33.63832,NA,NA,NA,NA,NA,NA,f02488eb-3c0d-4ca0-86e9-25562a282be8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5cb59ecb-d615-4827-a977-fa8f13191821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,f84b3d4b-6a1b-4cd7-897d-bc60c054fdbe,78.99441,Pitching,23360082,NA,1ac0f9c9-90f7-4d8b-b98b-e6d197fba562,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2025-11-05,14:57:21,NA,NA,"LeBlanc, Bryce",1000372292,Left,OKL_COW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Slider,NA,NA,NA,NA,NA,NA,NA,NA,80.00917,0.4692472457,3.447614839,1865.228189,274.7884786,03:15:00,5.88246,-2.89383,6.27017,-43.656,-0.53519,6.00547,2.67778,0.78828,73.41738,-7.750931243,4.582891463,0.4726230302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.27958,-0.43021,2.63614,50,5.89578,-7.16908,-116.30421,-0.22582,-3.10723,22.80157,-32.76046,NA,NA,NA,NA,NA,NA,a83a21b4-ae3a-4fb7-9527-83742b6ae864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cf152d45-edd7-4fca-9e7c-3c2576935f36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,f84b3d4b-6a1b-4cd7-897d-bc60c054fdbe,79.75159,Pitching,23360082,NA,1ac0f9c9-90f7-4d8b-b98b-e6d197fba562,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2025-11-05,14:57:40,NA,NA,"LeBlanc, Bryce",1000372292,Left,OKL_COW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fastball,NA,NA,NA,NA,NA,NA,NA,NA,86.41663,-2.374581162,3.887885859,1974.922046,140.7092937,10:45:00,5.87169,-2.53954,6.75392,-21.17466,14.80156,-12.12509,1.93219,0.0063,79.67429,-6.387251434,1.583003321,0.4316971447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.73956,8.83686,2.28983,50,5.70768,-8.21613,-125.63764,-5.78481,12.45855,23.76239,-17.94915,NA,NA,NA,NA,NA,NA,d637164f-215f-4a10-9184-b45a966fafbf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e9095ad3-5950-419e-9c3d-d6d4afccc124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.8310126,1917.659233,0.9710050262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,f84b3d4b-6a1b-4cd7-897d-bc60c054fdbe,87.31223,Pitching,23360082,NA,1ac0f9c9-90f7-4d8b-b98b-e6d197fba562,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2025-11-05,14:57:58,NA,NA,"LeBlanc, Bryce",1000372292,Left,OKL_COW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fastball,NA,NA,NA,NA,NA,NA,NA,NA,86.08744,-1.372101769,2.095700081,2056.681535,145.3328354,10:45:00,6.06704,-2.83665,6.45082,-19.10086,17.7077,-12.26487,3.21382,-1.93278,78.65448,-4.995343785,-0.237308781,0.4366623822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.34483,10.13711,2.69408,50,5.96137,-4.24046,-125.31347,-3.54109,11.6609,25.69532,-16.08003,NA,NA,NA,NA,NA,NA,aba2fa4f-4f43-4b30-a4b7-345d3552dac7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64d2b366-52ae-4ca0-a082-3ca98c64123f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.49901208,2015.400115,0.9799281421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,f84b3d4b-6a1b-4cd7-897d-bc60c054fdbe,86.31941,Pitching,23360082,NA,1ac0f9c9-90f7-4d8b-b98b-e6d197fba562,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2025-11-05,14:58:20,NA,NA,"LeBlanc, Bryce",1000372292,Left,OKL_COW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Slider,NA,NA,NA,NA,NA,NA,NA,NA,78.89682,0.3903898698,3.226215287,1847.95382,271.6554973,03:00:00,5.85024,-2.72777,6.39648,-44.52296,-0.12145,2.96498,2.49954,0.48907,71.89673,-8.047190703,3.790760686,0.4795901747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.61942,-0.18966,2.49518,50,5.85774,-6.54114,-114.68585,-0.36708,-0.81477,23.66078,-32.42353,NA,NA,NA,NA,NA,NA,9f9a4ae5-0507-4e6c-b064-4bca234915df,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947b3b3c-49fb-4912-b6b6-4b62512bdb29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,f84b3d4b-6a1b-4cd7-897d-bc60c054fdbe,78.59302,Pitching,23360082,NA,1ac0f9c9-90f7-4d8b-b98b-e6d197fba562,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2025-11-05,14:58:44,NA,NA,"LeBlanc, Bryce",1000372292,Left,OKL_COW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fastball,NA,NA,NA,NA,NA,NA,NA,NA,88.59924,-2.171183779,5.912234029,2075.53007,144.6359609,10:45:00,6.07152,-2.42717,6.74365,-16.85872,17.79497,-12.67317,2.67174,1.93667,80.89339,-5.380675957,3.506234012,0.4236879765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.69878,10.5057,2.04332,50,5.92175,-12.95203,-128.38626,-5.34989,14.51889,26.58037,-14.63928,NA,NA,NA,NA,NA,NA,8bb6f874-b226-4ee9-a060-4ad1c828faf0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fac9af79-f647-41e1-9c1a-e664099324ee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.49060782,2026.405332,0.9763314738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,f84b3d4b-6a1b-4cd7-897d-bc60c054fdbe,88.96273,Pitching,23360082,NA,1ac0f9c9-90f7-4d8b-b98b-e6d197fba562,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2025-11-05,14:59:04,NA,NA,"LeBlanc, Bryce",1000372292,Left,OKL_COW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Slider,NA,NA,NA,NA,NA,NA,NA,NA,77.8556,-0.7810944398,3.645119357,NA,NA,NA,5.84432,-2.55983,6.33569,-48.94348,-3.60488,2.70604,1.04512,1.02589,71.99686,-9.951946189,4.156761936,0.4846245653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44639,-1.75425,2.29333,50,5.76411,-7.28017,-113.17383,-2.81933,-0.57769,21.07547,-34.4443,NA,NA,NA,NA,NA,NA,21c89e3f-1d4c-4292-8aef-7b6d138b77c8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64248ff7-bbc2-4683-b4f5-343f23f38971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,f84b3d4b-6a1b-4cd7-897d-bc60c054fdbe,77.77658,Pitching,23360082,NA,1ac0f9c9-90f7-4d8b-b98b-e6d197fba562,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2025-11-05,14:59:22,NA,NA,"LeBlanc, Bryce",1000372292,Left,OKL_COW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Slider,NA,NA,NA,NA,NA,NA,NA,NA,81.79755,-1.275719342,3.898138635,1946.844957,306.6141259,04:15:00,5.63976,-3.0378,6.48704,-42.89133,-1.92856,2.54956,0.89152,0.75852,75.32548,-9.347891779,4.381869012,0.4606446884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2667,-0.6906,2.76331,50,5.53116,-8.16663,-118.86121,-3.78628,-0.37969,23.81636,-33.15722,NA,NA,NA,NA,NA,NA,5924eaf3-f12b-40c1-9f8e-ccfbcb9d67cd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66a7fbca-d4cb-43e4-bd9f-d3d362801e06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78.52118418,387.4330676,0.1990056097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Live,NA,f84b3d4b-6a1b-4cd7-897d-bc60c054fdbe,81.82541,Pitching,23360082,NA,1ac0f9c9-90f7-4d8b-b98b-e6d197fba562,NA,NA,NA
